code,name,board,close,score,stop_pct,target_pct,max_hold,signal_date,regime,alloc_krw,shares,stop_price,target_price,ret5d
403870,HPSP,KOSDAQ,83500.0,0.7709437963944856,0.03,0.15,7,2026-06-15,STRONG_BULL,2000000.0,23,80995,96025,0.7709437963944856
240810,원익IPS,KOSDAQ,174500.0,0.6634890371782649,0.03,0.15,7,2026-06-15,STRONG_BULL,2000000.0,11,169265,200675,0.6634890371782649
089970,브이엠,KOSDAQ,93900.0,0.5572139303482586,0.03,0.15,7,2026-06-15,STRONG_BULL,2000000.0,21,91083,107985,0.5572139303482586
131290,티에스이,KOSDAQ,259000.0,0.3992436520799567,0.03,0.15,7,2026-06-15,STRONG_BULL,2000000.0,7,251230,297850,0.3992436520799567
089030,테크윙,KOSDAQ,67900.0,0.375886524822695,0.03,0.15,7,2026-06-15,STRONG_BULL,2000000.0,29,65863,78085,0.375886524822695
