code,entry_date,exit_date,entry_price,exit_price,shares,pnl_krw,pnl_pct,hold_days,reason
145020,2020-10-23,2020-10-26,219900.0,208905.0,9,-106774.02333225007,-0.053888817276809164,1,stop
138040,2020-10-23,2020-10-27,9990.0,9490.5,199,-107254.72493797494,-0.05388881727680905,2,stop
005940,2020-10-26,2020-10-27,10100.0,9595.0,195,-106256.09567624982,-0.05388881727680894,1,stop
011200,2020-10-26,2020-10-27,8190.0,8845.2,240,148729.00311359996,0.07557902878004863,1,target
100790,2020-11-09,2020-11-10,3608.0,3427.6,544,-105892.03569471999,-0.05388881727680905,1,stop
096770,2020-11-10,2020-11-12,159399.0,151429.05,12,-103196.43804843025,-0.053888817276809164,2,stop
267260,2020-11-10,2020-11-13,16900.0,16055.0,114,-103941.60646350007,-0.05388881727680905,3,stop
047810,2020-11-12,2020-11-13,24650.0,23417.5,75,-99741.53687812504,-0.05388881727680905,1,stop
010140,2020-11-10,2020-11-16,5464.0,5901.120000000001,355,146770.7681723202,0.07557902878004863,4,target
009540,2020-11-10,2020-11-16,92000.0,99360.0,21,146186.62699200003,0.07557902878004863,4,target
003670,2020-11-10,2020-11-16,74602.0,72420.0,26,-64513.833053800045,-0.03322230880202892,4,time
214150,2020-11-13,2020-11-16,16650.0,15817.5,107,-96116.04328612494,-0.05388881727680905,1,stop
011200,2020-11-13,2020-11-16,14400.0,13680.0,124,-96334.54401600012,-0.053888817276809164,1,stop
180640,2020-11-17,2020-11-18,81200.0,77140.0,23,-100758.50941100018,-0.053888817276809164,1,stop
003490,2020-11-17,2020-11-18,21207.0,20146.649999999998,89,-101827.97606984247,-0.05388881727680905,1,stop
082740,2020-11-16,2020-11-19,4282.0,4067.8999999999996,440,-101647.61855380004,-0.05388881727680905,3,stop
131290,2020-11-18,2020-11-19,50000.0,54000.0,36,136198.7208,0.07557902878004863,1,target
009150,2020-11-16,2020-11-20,154500.0,149000.0,12,-73403.49149999977,-0.03954647436037839,4,time
237690,2020-11-19,2020-11-20,79600.0,75620.0,24,-103067.60354399984,-0.05388881727680894,1,stop
031980,2020-11-17,2020-11-23,7170.0,7300.0,265,26561.654767500004,0.013963390424912792,4,time
032820,2020-11-20,2020-11-23,1765.0,1676.75,1043,-99317.75336376252,-0.05388881727680905,1,stop
001440,2020-11-20,2020-11-23,8366.0,9035.28,220,139264.70533712022,0.07557902878004885,1,target
090430,2020-11-18,2020-11-24,185500.0,193500.0,9,64945.79550000001,0.03885665403284122,4,time
226950,2020-11-23,2020-11-24,39286.0,42428.880000000005,48,142685.4118759681,0.07557902878004863,1,target
240810,2020-11-20,2020-11-25,38750.0,36812.5,47,-98257.88994687493,-0.05388881727680905,3,stop
100790,2020-11-24,2020-11-25,4280.0,4066.0,441,-101831.05126530002,-0.05388881727680905,1,stop
010140,2020-11-24,2020-11-25,6767.0,6428.65,279,-101858.72802441753,-0.05388881727680905,1,stop
032820,2020-11-25,2020-11-26,1645.0,1562.75,1074,-95316.492467175,-0.05388881727680905,1,stop
000500,2020-11-23,2020-11-27,19146.0,18777.0,98,-43744.87806149968,-0.023287553371414194,4,time
082740,2020-11-24,2020-11-30,5208.0,5342.0,363,40750.93745910027,0.021530830727481298,4,time
043260,2020-11-27,2020-11-30,1830.0,1738.5,1008,-99519.79910039995,-0.05388881727680905,1,stop
336260,2020-11-25,2020-12-01,46800.0,47850.0,37,31639.02513750014,0.01825056440181494,4,time
000150,2020-11-25,2020-12-01,52900.0,54100.0,33,32329.029480000027,0.018497960109931988,4,time
319400,2020-11-30,2020-12-01,3600.0,3420.0,510,-99053.66420999984,-0.05388881727680894,1,stop
066970,2020-11-30,2020-12-01,48954.0,52870.32000000001,37,137053.59477088833,0.07557902878004885,1,target
068270,2020-11-26,2020-12-02,286123.0,296376.0,6,54301.106188499834,0.03159406008409116,4,time
141080,2020-12-03,2020-12-07,60800.0,65664.0,29,133414.21361920005,0.07557902878004863,2,target
263750,2020-12-04,2020-12-07,47480.0,45106.0,38,-97340.18688139995,-0.05388881727680905,1,stop
010170,2020-12-03,2020-12-08,3505.0,3329.75,515,-97385.23579731258,-0.053888817276809164,3,stop
036930,2020-12-03,2020-12-09,8660.0,8600.0,208,-19825.21403199993,-0.010993536961293016,4,time
237690,2020-12-07,2020-12-09,111000.0,105450.0,16,-95816.61635999987,-0.05388881727680905,2,stop
000100,2020-12-08,2020-12-09,58854.0,55911.299999999996,29,-92081.38684588508,-0.053888817276809164,1,stop
100790,2020-12-04,2020-12-10,4370.0,4580.0,418,80035.2021590001,0.04376471561416717,4,time
083650,2020-12-07,2020-12-11,2550.0,2610.0,711,35103.99467699975,0.019339602438608106,4,time
005290,2020-12-09,2020-12-14,33050.0,31397.5,51,-90936.7667261248,-0.05388881727680894,3,stop
047040,2020-12-11,2020-12-14,4730.0,4493.5,392,-100033.41069259983,-0.05388881727680894,1,stop
066570,2020-12-09,2020-12-15,96800.0,93400.0,17,-64373.60063,-0.03907367913934279,4,time
042700,2020-12-09,2020-12-15,6750.0,7100.0,252,80968.9437899997,0.04754610484750943,4,time
000150,2020-12-14,2020-12-15,56700.0,53865.0,29,-88711.29632924986,-0.05388881727680894,1,stop
003670,2020-12-10,2020-12-16,99354.0,100808.0,20,20850.819449999835,0.010481140885482576,4,time
307950,2020-12-15,2020-12-16,112000.0,120960.00000000001,14,118644.2190080001,0.07557902878004863,1,target
047810,2020-12-14,2020-12-18,25100.0,25950.0,66,49145.53627500008,0.029632425735659718,4,time
272210,2020-12-16,2020-12-18,13501.0,14581.080000000002,140,143019.25007384014,0.07557902878004863,2,target
108490,2020-12-15,2020-12-21,12513.0,12757.0,132,25343.9866944002,0.015326406474087895,4,time
058610,2020-12-15,2020-12-21,7760.0,7940.0,213,31453.13894700003,0.019007432287321713,4,time
353200,2020-12-16,2020-12-22,11450.0,11100.0,165,-65322.27446250012,-0.0345360488873897,4,time
015760,2020-12-21,2020-12-22,28600.0,27170.0,61,-94122.56131849997,-0.05388881727680905,1,stop
000500,2020-12-21,2020-12-22,19188.0,18228.6,91,-94203.9191211299,-0.05388881727680905,1,stop
000100,2020-12-21,2020-12-22,61790.0,66733.20000000001,28,130911.1837947201,0.07557902878004863,1,target
000250,2020-12-22,2020-12-23,91100.0,86545.0,19,-93383.4353927502,-0.053888817276809164,1,stop
031980,2020-12-18,2020-12-24,8100.0,7695.0,231,-100947.33720225003,-0.05388881727680905,4,stop
000990,2020-12-23,2020-12-24,39450.0,42606.0,43,128355.94446059992,0.07557902878004863,1,target
108490,2020-12-24,2020-12-28,13536.0,12859.199999999999,131,-95666.41733976034,-0.053888817276809275,1,stop
066570,2020-12-24,2020-12-28,125000.0,118750.0,14,-94413.89562499989,-0.05388881727680905,1,stop
000990,2020-12-28,2020-12-29,43300.0,46764.0,40,131053.43579200003,0.07557902878004863,1,target
032830,2020-12-23,2020-12-30,80800.0,79100.0,21,-42548.580375000136,-0.02504697038295467,4,time
131290,2020-12-29,2020-12-30,57700.0,62316.00000000001,32,139709.62115840032,0.07557902878004885,1,target
003550,2020-12-24,2021-01-04,83697.0,90392.76000000001,21,132993.28390597203,0.07557902878004863,4,target
011070,2020-12-24,2021-01-04,184500.0,192500.0,9,64982.67930000019,0.03908944615155763,4,time
