code,name,board,close,score,stop_pct,target_pct,max_hold,signal_date,regime,alloc_krw,shares,stop_price,target_price,ret5d
009150,삼성전기,KOSPI,2127000.0,0.7666112956810631,0.03,0.15,7,2026-05-29,STRONG_BULL,2000000.0,0,2063190,2446050,0.7666112956810631
011070,LG이노텍,KOSPI,1458000.0,0.7398568019093079,0.03,0.15,7,2026-05-29,STRONG_BULL,2000000.0,1,1414260,1676700,0.7398568019093079
018260,삼성에스디에스,KOSPI,299000.0,0.613599568267674,0.03,0.15,7,2026-05-29,STRONG_BULL,2000000.0,6,290030,343850,0.613599568267674
347850,디앤디파마텍,KOSDAQ,94600.0,0.5584843492586491,0.03,0.15,7,2026-05-29,STRONG_BULL,2000000.0,21,91762,108790,0.5584843492586491
307950,현대오토에버,KOSPI,931000.0,0.48012718600953885,0.03,0.15,7,2026-05-29,STRONG_BULL,2000000.0,2,903070,1070650,0.48012718600953885
