,equity
2020-08-13,11935904.979687905
2020-08-14,11390384.351234715
2020-08-18,10833955.90593347
2020-08-19,11334521.686931347
2020-08-20,10886141.104037147
2020-08-21,11022009.373263646
2020-08-24,11022009.373263646
2020-08-25,11005872.733029647
2020-08-26,10907080.787056647
2020-08-27,10859700.878392646
2020-08-28,10845235.648702048
2020-08-31,11154466.884430448
2020-09-01,10935830.120930118
2020-09-02,11075939.250920746
2020-09-03,11269142.710255796
2020-09-04,11596529.831408553
2020-09-07,11741511.626149992
2020-09-08,11158854.226047743
2020-09-09,11502611.36730475
2020-09-10,11954078.115197051
2020-09-11,11992566.742661051
2020-09-14,12115176.713582426
2020-09-15,12376822.796369318
2020-09-16,12079338.72072766
2020-09-17,12030105.56392591
2020-09-18,11999640.78742066
2020-09-21,11394703.01723681
2020-09-22,10975697.937830606
2020-09-23,10971449.599176852
2020-09-24,10971449.599176852
2020-09-25,10971449.599176852
2020-09-28,10685801.761387102
2020-09-29,10785323.014431903
2020-10-05,11029396.832265154
2020-10-06,10897460.686666466
2020-10-07,10897460.686666466
2020-10-08,10879715.082774468
2020-10-12,10772676.287645968
2020-10-13,10777362.431810968
2020-10-14,10649928.786804168
2020-10-15,10660776.712020166
2020-10-16,10750853.874864992
2020-10-19,10528742.41439134
2020-10-20,10438191.575510874
2020-10-21,10599521.517882574
2020-10-22,10602387.485238079
2020-10-23,10366318.78325858
2020-10-26,10387414.13159533
2020-10-27,10322720.515524775
2020-10-28,10312152.193509776
2020-10-29,10218723.440535026
2020-10-30,10121510.875410024
2020-11-02,10031370.492452625
2020-11-03,10071216.676582424
2020-11-04,10161703.102846725
2020-11-05,10236169.353474358
2020-11-06,10004563.095238108
2020-11-09,10055632.640792646
2020-11-10,10107848.512868201
2020-11-11,10185740.2241411
2020-11-12,10083668.027811801
2020-11-13,9765004.3065266
2020-11-16,9949208.634374676
2020-11-17,9592885.475200076
2020-11-18,9751365.046165757
2020-11-19,9667547.343888056
2020-11-20,10098030.124637607
2020-11-23,9821226.529631248
2020-11-24,9761749.241938898
2020-11-25,9546264.73145657
2020-11-26,9491399.367428534
2020-11-27,9538243.918077283
2020-11-30,9487049.309507009
2020-12-01,9540291.684226621
2020-12-02,9555618.36680202
2020-12-03,9490427.792660419
2020-12-04,9390174.58482242
2020-12-07,9494917.80727082
2020-12-08,9521523.97178282
2020-12-09,9367649.921301603
2020-12-10,9421248.536682153
2020-12-11,9422446.646568654
2020-12-14,9059353.19654868
2020-12-15,9226497.506070629
2020-12-16,9243075.480933579
2020-12-17,9310448.275298977
2020-12-18,9414720.176263466
2020-12-21,9558447.960853217
2020-12-22,9087040.205263646
2020-12-23,9240939.667187646
2020-12-24,8836216.911258398
2020-12-28,9160076.691010006
2020-12-29,9265774.546394307
2020-12-30,9348403.965945758
2021-01-04,9611220.50402976
2021-01-05,9667709.533029154
2021-01-06,9452315.944551153
2021-01-07,9573711.061189054
2021-01-08,9445769.191989863
2021-01-11,9257791.695803188
2021-01-12,9046901.986504689
2021-01-13,9032394.267088687
2021-01-14,8958881.540605707
2021-01-15,8650715.44218757
2021-01-18,8778275.218063725
2021-01-19,8816040.802523104
2021-01-20,8905675.772828106
2021-01-21,8969576.234141106
2021-01-22,8750365.637853106
2021-01-25,8841810.80899486
2021-01-26,8840108.544109099
2021-01-27,8749442.611831639
2021-01-28,8587628.872489939
2021-01-29,8465806.21905854
2021-02-01,8590288.155016039
2021-02-02,8521971.121953838
2021-02-03,8573011.956115251
2021-02-04,8923423.777550071
2021-02-05,8827619.440822002
2021-02-08,8663589.522446517
2021-02-09,8521787.149048017
2021-02-10,8677497.709632093
2021-02-15,8848621.735810593
2021-02-16,8775808.851677593
2021-02-17,8763152.01623362
2021-02-18,8670874.85826112
2021-02-19,8754855.26111697
2021-02-22,8513353.774853248
2021-02-23,8101314.660845599
2021-02-24,8010490.20756425
2021-02-25,8084272.05186425
2021-02-26,8082277.947964249
2021-03-02,8108201.2986642495
2021-03-03,8141084.9450735
2021-03-04,8158386.787561851
2021-03-05,8111645.9891978
2021-03-08,8214674.989188001
2021-03-09,8044238.946365579
2021-03-10,7961948.030158078
2021-03-11,8099049.221331504
2021-03-12,7859076.918018214
2021-03-15,8100902.821960665
2021-03-16,8039951.042153264
2021-03-17,8225314.377832397
2021-03-18,8155117.852787498
2021-03-19,8212448.37352863
2021-03-22,8184465.975848979
2021-03-23,8221982.147696352
2021-03-24,8187111.6497807205
