code,name,board,close,score,stop_pct,target_pct,max_hold,signal_date,regime,alloc_krw,shares,stop_price,target_price,ret5d
010950,S-Oil,KOSPI,157300.0,0.02408854166666674,0.07,0.2,10,2026-09-04,WEAK,2000000.0,12,146289,188760,0.02408854166666674
003490,대한항공,KOSPI,30200.0,0.006666666666666599,0.07,0.2,10,2026-09-04,WEAK,2000000.0,66,28086,36240,0.006666666666666599
