code,name,board,close,score,stop_pct,target_pct,max_hold,signal_date,regime,alloc_krw,shares,stop_price,target_price,ret5d
031980,피에스케이홀딩스,KOSDAQ,167000.0,0.0030030030030030463,0.07,0.2,10,2026-09-15,WEAK,2000000.0,11,155310,200400,0.0030030030030030463
