,equity
2014-08-12,10736598.355362913
2014-08-13,10941815.575919714
2014-08-14,10819483.589514714
2014-08-18,10788874.094649713
2014-08-19,11018219.972396515
2014-08-20,11194410.182349063
2014-08-21,11052079.679224964
2014-08-22,11100000.987097813
2014-08-25,11318139.602105834
2014-08-26,11367506.635306183
2014-08-27,11387683.975618333
2014-08-28,11127141.519833934
2014-08-29,10994527.614828283
2014-09-01,11100907.075581584
2014-09-02,10993829.678463284
2014-09-03,11159814.567094583
2014-09-04,11126049.418726882
2014-09-05,11123570.747579183
2014-09-11,11075991.428525181
2014-09-12,11239527.889364183
2014-09-15,11139883.514533134
2014-09-16,11294817.909673508
2014-09-17,11237896.213848008
2014-09-18,11180974.51802251
2014-09-19,11126651.283836208
2014-09-22,11061075.85291531
2014-09-23,11161726.812462159
2014-09-24,11176628.127831548
2014-09-25,11304015.473171348
2014-09-26,11263749.530170597
2014-09-29,11259442.860498007
2014-09-30,11131732.470326407
2014-10-01,11088912.110141315
2014-10-02,11008107.031905515
2014-10-06,10797467.842844617
2014-10-07,10868059.120904617
2014-10-08,10887208.500656316
2014-10-10,10842341.162906315
2014-10-13,10842341.162906315
2014-10-14,10842341.162906315
2014-10-15,10842341.162906315
2014-10-16,10842341.162906315
2014-10-17,10842341.162906315
2014-10-20,10842341.162906315
2014-10-21,10842341.162906315
2014-10-22,10842341.162906315
2014-10-23,10842341.162906315
2014-10-24,10842341.162906315
2014-10-27,10842341.162906315
2014-10-28,10842341.162906315
2014-10-29,10842341.162906315
2014-10-30,10842341.162906315
2014-10-31,10842341.162906315
2014-11-03,10842341.162906315
2014-11-04,10842341.162906315
2014-11-05,10842341.162906315
2014-11-06,10842341.162906315
2014-11-07,10842341.162906315
2014-11-10,10842341.162906315
2014-11-11,10842341.162906315
2014-11-12,10842341.162906315
2014-11-13,10842341.162906315
2014-11-14,10842341.162906315
2014-11-17,10842341.162906315
2014-11-18,10842341.162906315
2014-11-19,10842341.162906315
2014-11-20,10842341.162906315
2014-11-21,10842341.162906315
2014-11-24,10842341.162906315
2014-11-25,10842341.162906315
2014-11-26,10842341.162906315
2014-11-27,10842341.162906315
2014-11-28,10842341.162906315
2014-12-01,10842341.162906315
2014-12-02,10842341.162906315
2014-12-03,10842341.162906315
2014-12-04,10842341.162906315
2014-12-05,10842341.162906315
2014-12-08,10842341.162906315
2014-12-09,10842341.162906315
2014-12-10,10842341.162906315
2014-12-11,10842341.162906315
2014-12-12,10842341.162906315
2014-12-15,10842341.162906315
2014-12-16,10842341.162906315
2014-12-17,10842341.162906315
2014-12-18,10842341.162906315
2014-12-19,10842341.162906315
2014-12-22,10842341.162906315
2014-12-23,10842341.162906315
2014-12-24,10842341.162906315
2014-12-26,10842341.162906315
2014-12-29,10842341.162906315
2014-12-30,10842341.162906315
2015-01-02,10842341.162906315
2015-01-05,10842341.162906315
2015-01-06,10842341.162906315
2015-01-07,10842341.162906315
2015-01-08,10842341.162906315
2015-01-09,10842341.162906315
2015-01-12,10842341.162906315
2015-01-13,10842341.162906315
2015-01-14,10842341.162906315
2015-01-15,10842341.162906315
2015-01-16,10842341.162906315
2015-01-19,10842341.162906315
2015-01-20,10842341.162906315
2015-01-21,10842341.162906315
2015-01-22,10842341.162906315
2015-01-23,10842341.162906315
2015-01-26,10842341.162906315
2015-01-27,10842341.162906315
2015-01-28,10842341.162906315
2015-01-29,10842341.162906315
2015-01-30,10842341.162906315
2015-02-02,10842341.162906315
2015-02-03,10842341.162906315
2015-02-04,10842341.162906315
2015-02-05,10842341.162906315
2015-02-06,10842341.162906315
2015-02-09,10842341.162906315
2015-02-10,10842341.162906315
2015-02-11,10842341.162906315
2015-02-12,10842341.162906315
2015-02-13,10842341.162906315
2015-02-16,10842341.162906315
2015-02-17,10842341.162906315
2015-02-23,10842341.162906315
2015-02-24,10842341.162906315
2015-02-25,10842341.162906315
2015-02-26,10842341.162906315
2015-02-27,10842341.162906315
2015-03-02,10842341.162906315
2015-03-03,10842341.162906315
2015-03-04,10842341.162906315
2015-03-05,10842341.162906315
2015-03-06,10842341.162906315
2015-03-09,10842341.162906315
2015-03-10,10842341.162906315
2015-03-11,10842341.162906315
2015-03-12,10842341.162906315
2015-03-13,10842341.162906315
2015-03-16,10842341.162906315
2015-03-17,10842341.162906315
2015-03-18,10842341.162906315
2015-03-19,10842341.162906315
2015-03-20,10842341.162906315
2015-03-23,10842341.162906315
2015-03-24,10842341.162906315
2015-03-25,10842341.162906315
2015-03-26,10842341.162906315
2015-03-27,10842341.162906315
2015-03-30,10804773.954746313
2015-03-31,10829899.663886314
2015-04-01,10790416.406666314
2015-04-02,10770924.535656814
2015-04-03,10843636.543214465
2015-04-06,10800860.023403615
2015-04-07,10743648.887293363
2015-04-08,10908895.195202915
2015-04-09,10960869.410289964
2015-04-10,11115456.332825763
2015-04-13,11705683.936425177
2015-04-14,11684766.783566128
2015-04-15,11768802.310119927
2015-04-16,11816570.445022963
2015-04-17,11499786.123092283
2015-04-20,11367145.828455584
2015-04-21,11081392.897905298
2015-04-22,10980783.106457202
2015-04-23,10945060.629487406
2015-04-24,10706757.642385807
2015-04-27,10757107.498198
2015-04-28,10744077.779900152
2015-04-29,11018144.40320885
2015-04-30,10877276.21480321
2015-05-04,10799306.353492428
2015-05-06,10685330.980590828
2015-05-07,10558032.771695359
2015-05-08,10558032.771695359
2015-05-11,10558032.771695359
2015-05-12,10528586.321750358
2015-05-13,10486596.974454034
2015-05-14,10529527.276733434
2015-05-15,10503319.956698433
2015-05-18,10468428.123708183
2015-05-19,10391409.367730333
2015-05-20,10392513.907706633
2015-05-21,10449142.470258832
2015-05-22,10843491.272852693
2015-05-26,10919372.571088532
2015-05-27,10730131.813364387
2015-05-28,10791658.085084386
2015-05-29,10827551.955284387
2015-06-01,10729873.678277586
2015-06-02,10552242.611331556
2015-06-03,10415025.131222507
2015-06-04,10369517.686120605
2015-06-05,10405151.460991707
2015-06-08,10311752.022215206
2015-06-09,10262707.036794707
2015-06-10,10272280.684737906
2015-06-11,10337518.29235238
2015-06-12,10258688.388242781
2015-06-15,10273993.135675281
2015-06-16,10159042.119093958
2015-06-17,10136624.78966976
2015-06-18,10299846.182092559
2015-06-19,10285556.433545157
2015-06-22,10129122.97079796
2015-06-23,10250735.39124336
2015-06-24,10224265.656074759
2015-06-25,10292129.856631858
2015-06-26,10396672.487752657
2015-06-29,10298219.590001859
2015-06-30,10406357.850394959
2015-07-01,10644090.92914516
2015-07-02,10613060.89040366
2015-07-03,10546082.34469226
2015-07-06,10307559.916628059
2015-07-07,10267324.603063213
2015-07-08,9964200.869224213
2015-07-09,10013946.560514312
2015-07-10,10039045.647607913
2015-07-13,10037829.244228914
2015-07-14,10106992.743896512
2015-07-15,10091987.598968213
2015-07-16,9922682.757206064
2015-07-17,9949183.400985112
2015-07-20,9945375.659588065
2015-07-21,9851870.461122625
2015-07-22,9740802.862100424
2015-07-23,9687525.959471786
2015-07-24,9740882.596344866
2015-07-27,9595811.537619866
2015-07-28,9625723.096119866
2015-07-29,9597574.816944866
2015-07-30,9631075.762464866
2015-07-31,9743642.927619865
2015-08-03,9825306.198219866
2015-08-04,9732580.366869867
2015-08-05,9746638.799364867
2015-08-06,9701725.056039866
2015-08-07,9708074.774334867
2015-08-10,9642299.257193368
2015-08-11,9531626.490743367
2015-08-12,9583971.718118366
2015-08-13,9565426.551848367
2015-08-17,9602217.768803367
2015-08-18,9540300.842708366
2015-08-19,9521636.030204367
2015-08-20,9521636.030204367
2015-08-21,9628558.373394366
2015-08-24,9573521.105754366
2015-08-25,9702170.718862867
2015-08-26,9702170.718862867
2015-08-27,9702170.718862867
2015-08-28,9702170.718862867
2015-08-31,9702170.718862867
2015-09-01,9702170.718862867
2015-09-02,9702170.718862867
2015-09-03,9702170.718862867
2015-09-04,9702170.718862867
2015-09-07,9702170.718862867
2015-09-08,9702170.718862867
2015-09-09,9702170.718862867
2015-09-10,9702170.718862867
2015-09-11,9702170.718862867
2015-09-14,9702170.718862867
2015-09-15,9702170.718862867
2015-09-16,9702170.718862867
2015-09-17,9702170.718862867
2015-09-18,9702170.718862867
2015-09-21,9702170.718862867
2015-09-22,9702170.718862867
2015-09-23,9702170.718862867
2015-09-24,9702170.718862867
2015-09-25,9702170.718862867
2015-09-30,9702170.718862867
2015-10-01,9702170.718862867
2015-10-02,9702170.718862867
2015-10-05,9702170.718862867
2015-10-06,9702170.718862867
2015-10-07,9702170.718862867
2015-10-08,9702170.718862867
2015-10-12,9702170.718862867
2015-10-13,9702170.718862867
2015-10-14,9702170.718862867
2015-10-15,9702170.718862867
2015-10-16,9702170.718862867
2015-10-19,9702170.718862867
2015-10-20,9702170.718862867
2015-10-21,9702170.718862867
2015-10-22,9702170.718862867
2015-10-23,9702170.718862867
2015-10-26,9702170.718862867
2015-10-27,9702170.718862867
2015-10-28,9702170.718862867
2015-10-29,9702170.718862867
2015-10-30,9702170.718862867
2015-11-02,9702170.718862867
2015-11-03,9702170.718862867
2015-11-04,9702170.718862867
2015-11-05,9702170.718862867
2015-11-06,9696531.228429368
2015-11-09,9636256.746011602
2015-11-10,9636256.746011602
2015-11-11,9682750.550354302
2015-11-12,9663385.8073814
2015-11-13,9693482.8175441
2015-11-16,9700015.5019205
2015-11-17,9700015.5019205
2015-11-18,9700015.5019205
2015-11-19,9700015.5019205
2015-11-20,9700015.5019205
2015-11-23,9700015.5019205
2015-11-24,9700015.5019205
2015-11-25,9700015.5019205
2015-11-26,9700015.5019205
2015-11-27,9700015.5019205
2015-11-30,9700015.5019205
2015-12-01,9700015.5019205
2015-12-02,9700015.5019205
2015-12-03,9700015.5019205
2015-12-04,9700015.5019205
2015-12-07,9700015.5019205
2015-12-08,9700015.5019205
2015-12-09,9700015.5019205
2015-12-10,9700015.5019205
2015-12-11,9700015.5019205
2015-12-14,9657471.8404109
2015-12-15,9662293.5836411
2015-12-16,9686375.37938945
2015-12-17,9700825.6533008
2015-12-18,9700825.6533008
2015-12-21,9700825.6533008
2015-12-22,9700825.6533008
2015-12-23,9700825.6533008
2015-12-24,9700825.6533008
2015-12-28,9700825.6533008
2015-12-29,9700825.6533008
2015-12-30,9700825.6533008
2016-01-04,9700825.6533008
2016-01-05,9700825.6533008
2016-01-06,9700825.6533008
2016-01-07,9700825.6533008
2016-01-08,9700825.6533008
2016-01-11,9700825.6533008
2016-01-12,9700825.6533008
2016-01-13,9700825.6533008
2016-01-14,9700825.6533008
2016-01-15,9700825.6533008
2016-01-18,9700825.6533008
2016-01-19,9700825.6533008
2016-01-20,9700825.6533008
2016-01-21,9700825.6533008
2016-01-22,9700825.6533008
2016-01-25,9684037.037285801
2016-01-26,9635142.60670975
2016-01-27,9635142.60670975
2016-01-28,9644647.35583975
2016-01-29,9818134.39513975
2016-02-01,9818134.39513975
2016-02-02,9818134.39513975
2016-02-03,9818134.39513975
2016-02-04,9818134.39513975
2016-02-05,9818134.39513975
2016-02-11,9818134.39513975
2016-02-12,9818134.39513975
2016-02-15,9797425.6146985
2016-02-16,9851565.5355835
2016-02-17,9763824.9639835
2016-02-18,9879557.76907975
2016-02-19,9879557.76907975
2016-02-22,9879557.76907975
2016-02-23,9879557.76907975
2016-02-24,9879557.76907975
2016-02-25,9879557.76907975
2016-02-26,9879557.76907975
2016-02-29,9879557.76907975
2016-03-02,9879557.76907975
2016-03-03,9879557.76907975
2016-03-04,9879557.76907975
2016-03-07,9879557.76907975
2016-03-08,9879557.76907975
2016-03-09,9879557.76907975
2016-03-10,9879557.76907975
2016-03-11,9879557.76907975
2016-03-14,9879557.76907975
2016-03-15,9879557.76907975
2016-03-16,9879557.76907975
2016-03-17,9879557.76907975
2016-03-18,9879557.76907975
2016-03-21,9879557.76907975
2016-03-22,9879557.76907975
2016-03-23,9879557.76907975
2016-03-24,9879557.76907975
2016-03-25,9879557.76907975
2016-03-28,9879557.76907975
2016-03-29,9879557.76907975
2016-03-30,9879557.76907975
2016-03-31,9879557.76907975
2016-04-01,9879557.76907975
2016-04-04,9879557.76907975
2016-04-05,9869555.47831075
2016-04-06,9812934.69276376
2016-04-07,9812934.69276376
2016-04-08,9812934.69276376
2016-04-11,9816202.46811551
2016-04-12,9747009.156594604
2016-04-14,9751290.348825105
2016-04-15,9762780.375496903
2016-04-18,9681641.414474607
2016-04-19,9681641.414474607
2016-04-20,9681641.414474607
2016-04-21,9681641.414474607
2016-04-22,9681641.414474607
2016-04-25,9681641.414474607
2016-04-26,9681641.414474607
2016-04-27,9681641.414474607
2016-04-28,9681641.414474607
2016-04-29,9681641.414474607
2016-05-02,9681641.414474607
2016-05-03,9708727.852586806
2016-05-04,9533779.373291407
2016-05-09,9716475.782632777
2016-05-10,9657525.086089028
2016-05-11,9681534.097045027
2016-05-12,9679347.562118677
2016-05-13,9749230.933294177
2016-05-16,9714289.247706428
2016-05-17,9722992.514177978
2016-05-18,9698709.585428726
2016-05-19,9579087.280675527
2016-05-20,9593046.007975528
2016-05-23,9610494.417100528
2016-05-24,9607004.735275527
2016-05-25,9673308.689950528
2016-05-26,9687267.417250527
2016-05-27,9729143.599150527
2016-05-30,9715184.871850528
2016-05-31,9732633.280975528
2016-06-01,9715852.540047677
2016-06-02,9724837.52362373
2016-06-03,9705919.459924428
2016-06-07,9804627.602974428
2016-06-08,9853183.477991179
2016-06-09,9781409.058945829
2016-06-10,9747070.58978783
2016-06-13,9676281.89544173
2016-06-14,9619290.405979728
2016-06-15,9567124.647955729
2016-06-16,9591385.913055079
2016-06-17,9620898.650775079
2016-06-20,9648177.992127078
2016-06-21,9665805.870603077
2016-06-22,9669754.196325079
2016-06-23,9682005.415089678
2016-06-24,9661227.849503627
2016-06-27,9585946.439070828
2016-06-28,9609316.339726878
2016-06-29,9593736.405956177
2016-06-30,9585946.439070828
2016-07-01,9578868.007306179
2016-07-04,9608233.181337578
2016-07-05,9713305.784783429
2016-07-06,9693223.164406529
2016-07-07,9739502.327717729
2016-07-08,9777047.220767878
2016-07-11,9875450.26592118
2016-07-12,9795659.372399727
2016-07-13,9879414.39507033
2016-07-14,10089895.334686797
2016-07-15,9997849.492766697
2016-07-18,9898262.119370848
2016-07-19,10070265.545369247
2016-07-20,9951340.399280528
2016-07-21,9758192.971163413
2016-07-22,9761966.357074663
2016-07-25,9738037.110274663
2016-07-26,9747608.808994664
2016-07-27,9862469.193634663
2016-07-28,9869480.038702063
2016-07-29,9730954.757670313
2016-08-01,9677242.489061864
2016-08-02,9630019.117554013
2016-08-03,9644899.120855814
2016-08-04,9616088.406770263
2016-08-05,9797047.353383563
2016-08-08,9677827.534952413
2016-08-09,9813899.202776711
2016-08-10,9709808.973300612
2016-08-11,9877503.589431914
2016-08-12,9986517.261437114
2016-08-16,9973639.338450912
2016-08-17,9993973.215919212
2016-08-18,10025162.995019112
2016-08-19,10045198.830269113
2016-08-22,9936107.388211813
2016-08-23,9987104.601350414
2016-08-24,10034089.677442212
2016-08-25,9937147.496262914
2016-08-26,9831416.266118614
2016-08-29,9814504.769468687
2016-08-30,10003961.002452787
2016-08-31,10078091.814935287
2016-09-01,10077639.153349988
2016-09-02,9900610.397048589
2016-09-05,9903276.513962887
2016-09-06,9964798.280520245
2016-09-07,9914490.030279094
2016-09-08,9860015.432852644
2016-09-09,9857447.860370046
2016-09-12,9630710.270524446
2016-09-13,9575204.26882171
2016-09-19,9861560.93700421
2016-09-20,9861015.37876791
2016-09-21,10124498.32117881
2016-09-22,10156794.827943211
2016-09-23,10299869.38298151
2016-09-26,10495011.985573312
2016-09-27,10682487.663731812
2016-09-28,10723366.793681812
2016-09-29,10778809.962452512
2016-09-30,10633888.965204911
2016-10-04,10734485.524648212
2016-10-05,10747468.801467761
2016-10-06,10567773.847522762
2016-10-07,10264406.053255161
2016-10-10,10219616.444736013
2016-10-11,10129103.071663063
2016-10-12,10043908.699390963
2016-10-13,9907587.768579163
2016-10-14,9971345.252573863
2016-10-17,10034437.702917911
2016-10-18,10229004.414544811
2016-10-19,10094390.052012961
2016-10-20,10132889.218958313
2016-10-21,10191541.190062562
2016-10-24,10329094.477084562
2016-10-25,10472927.500589661
2016-10-26,10178244.808559362
2016-10-27,10126188.762656212
2016-10-28,10040762.219015408
2016-10-31,10004120.559852907
2016-11-01,10109110.130187908
2016-11-02,10087886.424170408
2016-11-03,10094068.146260407
2016-11-04,10058672.802035408
2016-11-07,10004084.207772909
2016-11-08,9976715.13174541
2016-11-09,9821328.213734558
2016-11-10,10013360.419304557
2016-11-11,9932543.154954558
2016-11-14,9780044.059202056
2016-11-15,9792806.324162059
2016-11-16,9674456.257697057
2016-11-17,9654465.366099557
2016-11-18,9598082.078327056
2016-11-21,9549242.485608257
2016-11-22,9549242.485608257
2016-11-23,9549242.485608257
2016-11-24,9549242.485608257
2016-11-25,9549242.485608257
2016-11-28,9549242.485608257
2016-11-29,9549242.485608257
2016-11-30,9549242.485608257
2016-12-01,9549242.485608257
2016-12-02,9549242.485608257
2016-12-05,9549242.485608257
2016-12-06,9549242.485608257
2016-12-07,9549242.485608257
2016-12-08,9549242.485608257
2016-12-09,9430585.532500759
2016-12-12,9414552.937144758
2016-12-13,9303271.969005257
2016-12-14,9412259.717659758
2016-12-15,9312026.085126258
2016-12-16,9519303.215011757
2016-12-19,9446139.542920757
2016-12-20,9449399.902797258
2016-12-21,9433177.867570758
2016-12-22,9441892.101613758
2016-12-23,9420585.101442259
2016-12-26,9420585.101442259
2016-12-27,9420585.101442259
2016-12-28,9420585.101442259
2016-12-29,9420585.101442259
2017-01-02,9420585.101442259
2017-01-03,9420585.101442259
2017-01-04,9420585.101442259
2017-01-05,9420585.101442259
2017-01-06,9420585.101442259
2017-01-09,9420585.101442259
2017-01-10,9420585.101442259
2017-01-11,9420585.101442259
2017-01-12,9408532.002962258
2017-01-13,9301571.431205258
2017-01-16,9178159.93445026
2017-01-17,9315533.46305026
2017-01-18,9221032.879229259
2017-01-19,9234901.87185376
2017-01-20,9138649.467756609
2017-01-23,9201251.170774609
2017-01-24,9215857.981842108
2017-01-25,9317816.514249107
2017-01-26,9536141.446691608
2017-01-31,9464108.167609109
2017-02-01,9571981.173566608
2017-02-02,9513877.551071607
2017-02-03,9672807.631901609
2017-02-06,9680385.226721607
2017-02-07,9624949.13830161
2017-02-08,9629037.051296609
2017-02-09,9695900.797246607
2017-02-10,9498329.760526957
2017-02-13,9390855.911576958
2017-02-14,9359969.572486557
2017-02-15,9305856.310480058
2017-02-16,9165492.334011007
2017-02-17,9127183.334784081
2017-02-20,9099628.807093881
2017-02-21,9199243.286264282
2017-02-22,9288391.296475383
2017-02-23,9404101.169376783
2017-02-24,9200616.825109081
2017-02-27,9203095.496256782
2017-02-28,9175674.573527882
2017-03-02,9252343.416492281
2017-03-03,9228548.77170553
2017-03-06,9259064.543687232
2017-03-07,9288654.054407382
2017-03-08,9334823.96042893
2017-03-09,9146315.60205928
2017-03-10,9159210.47492863
2017-03-13,9253285.317566982
2017-03-14,9204374.934159731
2017-03-15,9365169.50213623
2017-03-16,9586159.56986423
2017-03-17,9550657.899051132
2017-03-20,9570455.362570332
2017-03-21,9563036.299010381
2017-03-22,9619328.60963813
2017-03-23,9746592.266907632
2017-03-24,9736202.985588633
2017-03-27,9624732.577578632
2017-03-28,9730326.361395331
2017-03-29,9787792.447585532
2017-03-30,9663537.761868732
2017-03-31,9795094.778463433
2017-04-03,9800313.348369732
2017-04-04,9756056.831209332
2017-04-05,9666236.409241632
2017-04-06,9665840.579617482
2017-04-07,9733500.524944482
2017-04-10,9733500.524944482
2017-04-11,9818090.500652833
2017-04-12,9556630.975469261
2017-04-13,9689976.337347364
2017-04-14,9651141.163894864
2017-04-17,9733647.212757364
2017-04-18,9704483.443219863
2017-04-19,9716647.477009865
2017-04-20,9739529.819262363
2017-04-21,9650842.048309864
2017-04-24,9559421.278112363
2017-04-25,9714413.003739864
2017-04-26,9690640.934218463
2017-04-27,9719551.579783363
2017-04-28,9613138.219263764
2017-05-02,9745171.826690562
2017-05-04,9790310.362570964
2017-05-08,9974477.822359364
2017-05-10,9826993.897915363
2017-05-11,10098519.061354965
2017-05-12,10079774.484694963
2017-05-15,10019345.160109363
2017-05-16,10087178.002475463
2017-05-17,10118349.932117216
2017-05-18,10046907.171691915
2017-05-19,10101653.300162515
2017-05-22,10140482.585544815
2017-05-23,10181101.872203916
2017-05-24,10219139.404096415
2017-05-25,10309581.986480916
2017-05-26,10307298.487086464
2017-05-29,10332484.4095709
2017-05-30,10264710.370419051
2017-05-31,10376269.694050852
2017-06-01,10408311.075162286
2017-06-02,10489993.559114086
2017-06-05,10520892.199044585
2017-06-07,10680822.82150641
2017-06-08,10733263.337985512
2017-06-09,10770320.35042366
2017-06-12,10192748.559051577
2017-06-13,10333979.183046086
2017-06-14,10191664.823653037
2017-06-15,10248785.964034969
2017-06-16,10138760.284300521
2017-06-19,10333459.364544302
2017-06-20,10060714.832584048
2017-06-21,9920924.005224023
2017-06-22,9835444.996709611
2017-06-23,9812041.448394911
2017-06-26,10004073.65396491
2017-06-27,10072985.081237411
2017-06-28,9880659.74239411
2017-06-29,9932378.691527756
2017-06-30,9903481.092972457
2017-07-03,9704622.072700806
2017-07-04,9787933.228914008
2017-07-05,9802137.230993707
2017-07-06,9780898.030354807
2017-07-07,9783845.315919006
2017-07-10,9739660.779207602
2017-07-11,9707703.539310228
2017-07-12,9769543.331156928
2017-07-13,9793204.071866792
2017-07-14,9747687.007239992
2017-07-17,10054062.515293043
2017-07-18,9884948.545845743
2017-07-19,9759491.493081141
2017-07-20,9936242.880465442
2017-07-21,10079405.781168532
2017-07-24,10261769.825164188
2017-07-25,10270723.486249987
2017-07-26,10276894.567380378
2017-07-27,10293443.503478564
2017-07-28,10169948.808479873
2017-07-31,10192508.105900574
2017-08-01,10405181.861365644
2017-08-02,10343529.387925036
2017-08-03,10253433.779619135
2017-08-04,10303172.713196836
2017-08-07,10074076.098437537
2017-08-08,10144521.806912836
2017-08-09,10123797.378930137
2017-08-10,9941102.3620905
2017-08-11,9941207.134444306
2017-08-14,9898611.093774304
2017-08-16,9848554.998601906
2017-08-17,9906854.620222306
2017-08-18,10022189.601590507
2017-08-21,9916469.398635104
2017-08-22,10061267.265125806
2017-08-23,10123884.121689707
2017-08-24,10344295.624722045
2017-08-25,10258868.213646045
2017-08-28,10258719.367636245
2017-08-29,10509404.151216945
2017-08-30,10703325.267034966
2017-08-31,10662980.812233066
2017-09-01,10538518.817314565
2017-09-04,10436075.717659866
2017-09-05,10477768.442001065
2017-09-06,10445595.569678467
2017-09-07,10498416.418618066
2017-09-08,10452334.671592966
2017-09-11,10825333.800191864
2017-09-12,10771114.512861466
2017-09-13,10877212.878687518
2017-09-14,11130667.646559017
2017-09-15,11102681.395374468
2017-09-18,11191969.39160087
2017-09-19,11259461.832200268
2017-09-20,11129788.31655298
2017-09-21,11034030.06864788
2017-09-22,10714310.405101132
2017-09-25,10918233.798959283
2017-09-26,10705287.431686081
2017-09-27,10866019.185389731
2017-09-28,10784831.239205131
2017-09-29,10829341.632357031
2017-10-10,10994702.69826453
2017-10-11,11051594.03119323
2017-10-12,11378488.05018133
2017-10-13,11183513.055439081
2017-10-16,11110610.526330682
2017-10-17,11359062.111621082
2017-10-18,11253155.253492082
2017-10-19,11100948.293960929
2017-10-20,11165376.79391798
2017-10-23,11087502.05136323
2017-10-24,11294047.34511743
2017-10-25,10909026.914225372
2017-10-26,10584886.44902462
2017-10-27,10678034.80891062
2017-10-30,10671798.24896337
2017-10-31,10838091.55844412
2017-11-01,11116048.66057612
2017-11-02,10906143.225489372
2017-11-03,11002563.134314122
2017-11-06,11007117.66762172
2017-11-07,10955597.999261321
2017-11-08,10919110.883151071
2017-11-09,10994548.688200222
2017-11-10,10714443.807776451
2017-11-13,10649016.072325632
2017-11-14,10661342.989664432
2017-11-15,10811793.91614528
2017-11-16,11159774.065686256
2017-11-17,11007264.411153605
2017-11-20,11031371.571432956
2017-11-21,11042952.150362853
2017-11-22,11100014.929112855
2017-11-23,11068390.275927857
2017-11-24,11051335.702323107
2017-11-27,10952218.233792305
2017-11-28,10874640.572836578
2017-11-29,10837400.682504077
2017-11-30,10837400.682504077
2017-12-01,10831290.667865377
2017-12-04,11014848.88903025
2017-12-05,11109851.24554275
2017-12-06,10921497.159775574
2017-12-07,10865028.469601437
2017-12-08,10857679.199677987
2017-12-11,10857679.199677987
2017-12-12,10857679.199677987
2017-12-13,10857679.199677987
2017-12-14,10857679.199677987
2017-12-15,10857679.199677987
2017-12-18,10799097.436177988
2017-12-19,10723471.91696099
2017-12-20,10769814.89159699
2017-12-21,10753263.82922699
2017-12-22,10798810.332260989
2017-12-26,10839011.46688499
2017-12-27,10761959.292188989
2017-12-28,10691080.64374179
2018-01-02,10856641.95179639
2018-01-03,10963261.70206964
2018-01-04,10819237.54789214
