Strategy,CAGR,Sharpe,Sortino,Calmar,MDD,Final,N_trades,WinRate,AvgWin,AvgLoss,AvgHoldDays,ProfitFactor
Momentum5_tuned,0.43077158749396083,1.2239430898617378,1.3090453632302745,1.5646718962948354,-0.27531112977361827,9.826817974220777,1554.0,0.29343629343629346,0.10694511460866168,-0.033214439696858514,2.063063063063063,1.3372004749226984
NewHigh52w_tuned,0.29625615255311977,0.9768571036442751,1.0708014881266643,1.131720565254574,-0.26177500139928855,5.234515420710938,947.0,0.33157338965153116,0.13038370662938964,-0.049986420181297536,3.39493136219641,1.2938896110388902
Ensemble_M+NH,0.4267064849951179,1.1877507804972527,1.2792351414625216,1.5443278574274502,-0.2763056322159,9.650066861142244,1579.0,0.29005699810006336,0.1095886020702709,-0.03392849998885298,2.181127295756808,1.3196555632458344
KOSPI_BuyHold,0.2066307905407001,0.9351296369655026,1.212544936433534,0.5786534996521812,-0.35708898445253057,3.314200729138412,,,,,,
