code,name,board,close,score,stop_pct,target_pct,max_hold,signal_date,regime,alloc_krw,shares,stop_price,target_price,ret5d
078930,GS,KOSPI,96900.0,-0.5057592927480405,0.07,0.2,10,2026-08-04,WEAK,2000000.0,20,90117,116280,-0.5057592927480405
