strategy,p_rsi_n,p_rsi_thresh,p_stop_pct,p_target_pct,p_max_hold,IS_CAGR,IS_Sharpe,IS_MDD,IS_PF,IS_N,IS_WR,OOS_CAGR,OOS_Sharpe,OOS_MDD,OOS_PF,OOS_N,OOS_WR,p_lookback,p_vol_mult,p_ret_thresh
RSIOversold,2.0,15.0,0.07,0.07,3,-0.0623305245840996,-0.39482519425140655,-0.4245762974604308,0.8806185819369035,599,0.48414023372287146,0.14387709575554886,0.6092039558859877,-0.2897616270515343,1.1447303986936348,766,0.5104438642297651,,,
RSIOversold,2.0,15.0,0.07,0.07,5,-0.005719661915212559,0.027333843348058082,-0.2538965064306199,1.0020414492193037,396,0.48737373737373735,0.20050113778356482,0.7887602090229116,-0.3443763243399438,1.2273816511844493,544,0.5514705882352942,,,
RSIOversold,2.0,15.0,0.07,0.07,7,-0.01506354927837339,-0.0480652425214335,-0.3390839184862372,1.002546748238936,318,0.4937106918238994,0.10901369182553111,0.527568247548483,-0.30937001701906075,1.1457184378515008,465,0.5376344086021505,,,
RSIOversold,2.0,15.0,0.07,0.1,3,-0.03249437110090747,-0.17137709294436196,-0.355543353858885,0.914126943612397,575,0.4608695652173913,0.01049281068130048,0.20049247007646084,-0.39883548318787443,1.0348283077985725,718,0.4818941504178273,,,
RSIOversold,2.0,15.0,0.07,0.1,5,0.004288849119715499,0.10030226227812945,-0.22203898262503308,1.0438594986407532,372,0.48118279569892475,0.10812485175970399,0.4978433066153854,-0.37807465476882196,1.1391247558121627,488,0.48155737704918034,,,
RSIOversold,2.0,15.0,0.07,0.1,7,-0.007687215321650842,0.006383192772500005,-0.28378342875208096,1.0040903413191944,282,0.46099290780141844,0.08096323950775997,0.4171380468868603,-0.3263057378384807,1.1108179045818263,401,0.47381546134663344,,,
RSIOversold,3.0,5.0,0.03,0.05,3,-0.05577271092208702,-0.29902683825808446,-0.42635183976815694,0.9112551901587794,762,0.4461942257217848,-0.013832343908554479,0.08650339340736235,-0.24561891892023802,1.005335425193684,1027,0.439143135345667,,,
RSIOversold,3.0,5.0,0.03,0.05,5,-0.06923111386911573,-0.43729193297549285,-0.38482450657321354,0.8774949138348306,610,0.41475409836065574,0.008274731179580774,0.164763999523689,-0.28334218808903955,1.022801665089564,873,0.43986254295532645,,,
RSIOversold,3.0,5.0,0.03,0.05,7,-0.004444374183309341,0.037559269707501175,-0.2667991289779784,0.9915499804237813,549,0.4335154826958106,-0.031030826290403657,0.007672760540433464,-0.2911678009745793,0.9927513228040412,813,0.4268142681426814,,,
RSIOversold,3.0,5.0,0.03,0.07,3,-0.0564492964506067,-0.299628325262987,-0.4041942443943183,0.89898332928174,720,0.41388888888888886,0.047884105117771636,0.31316167528952543,-0.32878868151556506,1.0606503113811008,917,0.40676117775354415,,,
