code,name,board,close,score,stop_pct,target_pct,max_hold,signal_date,regime,alloc_krw,shares,stop_price,target_price,ret5d
454910,두산로보틱스,KOSPI,157900.0,0.533009708737864,0.03,0.15,7,2026-06-04,STRONG_BULL,2000000.0,12,153163,181585,0.533009708737864
035420,NAVER,KOSPI,267500.0,0.3455734406438631,0.03,0.15,7,2026-06-04,STRONG_BULL,2000000.0,7,259475,307625,0.3455734406438631
028260,삼성물산,KOSPI,535000.0,0.3032886723507917,0.03,0.15,7,2026-06-04,STRONG_BULL,2000000.0,3,518950,615250,0.3032886723507917
000810,삼성화재,KOSPI,730000.0,0.2651646447140381,0.03,0.15,7,2026-06-04,STRONG_BULL,2000000.0,2,708100,839500,0.2651646447140381
004170,신세계,KOSPI,659000.0,0.2504743833017078,0.03,0.15,7,2026-06-04,STRONG_BULL,2000000.0,3,639230,757850,0.2504743833017078
