,equity
2021-07-06,8459095.525663545
2021-07-07,8459095.525663545
2021-07-08,8459095.525663545
2021-07-09,8459095.525663545
2021-07-12,8459095.525663545
2021-07-13,8459095.525663545
2021-07-14,8459095.525663545
2021-07-15,8459095.525663545
2021-07-16,8459095.525663545
2021-07-19,8459095.525663545
2021-07-20,8459095.525663545
2021-07-21,8459095.525663545
2021-07-22,8387313.811407096
2021-07-23,8393758.241730142
2021-07-26,8393758.241730142
2021-07-27,8393758.241730142
2021-07-28,8393758.241730142
2021-07-29,8393758.241730142
2021-07-30,8393758.241730142
2021-08-02,8377472.052130142
2021-08-03,8399806.015810143
2021-08-04,8434902.244450143
2021-08-05,8412568.280770143
2021-08-06,8412568.280770143
2021-08-09,8412568.280770143
2021-08-10,8412568.280770143
2021-08-11,8412568.280770143
2021-08-12,8412568.280770143
2021-08-13,8412568.280770143
2021-08-17,8412568.280770143
2021-08-18,8412568.280770143
2021-08-19,8594314.307952093
2021-08-20,8506189.651999913
2021-08-23,8506189.651999913
2021-08-24,8506189.651999913
2021-08-25,8506189.651999913
2021-08-26,8506189.651999913
2021-08-27,8506189.651999913
2021-08-30,8506189.651999913
2021-08-31,8506189.651999913
2021-09-01,8506189.651999913
2021-09-02,8555702.717292413
2021-09-03,8599606.902858714
2021-09-06,8599606.902858714
2021-09-07,8599606.902858714
2021-09-08,8599606.902858714
2021-09-09,8543314.988553714
2021-09-10,8533592.236463288
2021-09-13,8533592.236463288
2021-09-14,8533592.236463288
2021-09-15,8533592.236463288
2021-09-16,8533592.236463288
2021-09-17,8533592.236463288
2021-09-23,8533592.236463288
2021-09-24,8533592.236463288
2021-09-27,8533592.236463288
2021-09-28,8533592.236463288
2021-09-29,8533592.236463288
2021-09-30,8498943.545868287
2021-10-01,8359714.468766584
2021-10-05,8359714.468766584
2021-10-06,8087669.691404083
2021-10-07,8316818.900653747
2021-10-08,8277285.790836247
2021-10-12,8288652.183066245
2021-10-13,8288652.183066245
2021-10-14,8288652.183066245
2021-10-15,8288652.183066245
2021-10-18,8288652.183066245
2021-10-19,8288652.183066245
2021-10-20,8288652.183066245
2021-10-21,8288652.183066245
2021-10-22,8288652.183066245
2021-10-25,8288652.183066245
2021-10-26,8288652.183066245
2021-10-27,8288652.183066245
2021-10-28,8288652.183066245
2021-10-29,8288652.183066245
2021-11-01,8288652.183066245
2021-11-02,8288652.183066245
2021-11-03,8288652.183066245
2021-11-04,8288652.183066245
2021-11-05,8288652.183066245
2021-11-08,8288652.183066245
2021-11-09,8319621.219121245
2021-11-10,8365884.429601245
2021-11-11,8378664.6414963445
2021-11-12,8298742.130556844
2021-11-15,8313840.921953293
2021-11-16,8313840.921953293
2021-11-17,8310705.356278093
2021-11-18,8249092.9697307
2021-11-19,8249092.9697307
2021-11-22,8249092.9697307
2021-11-23,8249092.9697307
2021-11-24,8249092.9697307
2021-11-25,8249092.9697307
2021-11-26,8249092.9697307
2021-11-29,8249092.9697307
2021-11-30,8036556.558365701
2021-12-01,8179119.782173463
2021-12-02,8203447.849753463
2021-12-03,8233979.574566363
2021-12-06,8197956.327506363
2021-12-07,8178314.404091364
2021-12-08,8165811.372638363
2021-12-09,8215165.444163363
2021-12-10,8215165.444163363
2021-12-13,8192917.777763363
2021-12-14,8155269.096131363
2021-12-15,8155269.096131363
2021-12-16,8160086.974581363
2021-12-17,8161981.373286363
2021-12-20,8014168.4173884615
2021-12-21,8132082.612623
2021-12-22,8110047.764528
2021-12-23,8103267.811268
2021-12-24,8103267.811268
2021-12-27,8103267.811268
2021-12-28,8103267.811268
2021-12-29,8103267.811268
2021-12-30,8025162.3068505
2022-01-03,8077058.860847999
2022-01-04,8150292.326575501
2022-01-05,8171429.8279155
2022-01-06,8171429.8279155
2022-01-07,8159166.3890376
2022-01-10,8110392.641629578
2022-01-11,8110392.641629578
2022-01-12,8110392.641629578
2022-01-13,8110392.641629578
2022-01-14,8110392.641629578
2022-01-17,8110392.641629578
2022-01-18,8110392.641629578
2022-01-19,8110392.641629578
2022-01-20,8163709.027237579
2022-01-21,8136302.462056758
2022-01-24,8068104.108676759
2022-01-25,8018895.606736458
2022-01-26,8018895.606736458
2022-01-27,8018895.606736458
2022-01-28,8053314.112101458
2022-02-03,8107014.532486898
2022-02-04,8210555.836261898
2022-02-07,8197205.310651397
2022-02-08,8212459.226299398
2022-02-09,8288269.6326147895
2022-02-10,8288269.6326147895
2022-02-11,8288269.6326147895
2022-02-14,8288269.6326147895
2022-02-15,8288269.6326147895
2022-02-16,8288269.6326147895
2022-02-17,8288269.6326147895
2022-02-18,8288269.6326147895
2022-02-21,8326340.625892039
2022-02-22,8331689.80960379
2022-02-23,8320991.44218029
2022-02-24,8294245.52362154
2022-02-25,8294245.52362154
2022-02-28,8294245.52362154
2022-03-02,8294245.52362154
2022-03-03,8294245.52362154
2022-03-04,8294245.52362154
2022-03-07,8294245.52362154
2022-03-08,8301491.399321539
2022-03-10,8296890.939352789
2022-03-11,8146979.338757336
2022-03-14,8152744.293132236
2022-03-15,8152744.293132236
2022-03-16,8152744.293132236
2022-03-17,8152744.293132236
2022-03-18,8152744.293132236
2022-03-21,8152744.293132236
2022-03-22,8152744.293132236
2022-03-23,8164199.679432236
2022-03-24,8134288.120932236
2022-03-25,8059065.558782236
2022-03-28,8085108.555716236
2022-03-29,8045180.521126036
2022-03-30,8022587.64798092
2022-03-31,8101453.67692892
2022-04-01,8111805.4690946005
2022-04-04,8111805.4690946005
2022-04-05,8111805.4690946005
2022-04-06,8111805.4690946005
2022-04-07,8028622.302374601
2022-04-08,8201678.615232201
2022-04-11,8201678.615232201
2022-04-12,8201678.615232201
2022-04-13,8201678.615232201
2022-04-14,8201678.615232201
2022-04-15,8201678.615232201
2022-04-18,8201678.615232201
2022-04-19,8201678.615232201
2022-04-20,8201678.615232201
2022-04-21,8201678.615232201
2022-04-22,8201678.615232201
2022-04-25,8201678.615232201
2022-04-26,8201678.615232201
2022-04-27,8201678.615232201
2022-04-28,8142112.244715601
2022-04-29,8167826.2145061
2022-05-02,8132658.198125701
2022-05-03,8214507.585852601
2022-05-04,8241104.943670802
2022-05-06,8241104.943670802
2022-05-09,8241104.943670802
2022-05-10,8241104.943670802
2022-05-11,8138999.584478302
2022-05-12,8131170.98182989
2022-05-13,8273450.29509489
2022-05-16,8375875.44781449
2022-05-17,8375875.44781449
2022-05-18,8291552.3739144895
2022-05-19,8313522.413632739
2022-05-20,8218718.45952924
2022-05-23,8231575.394571891
2022-05-24,8106073.474469542
2022-05-25,8146174.903898542
2022-05-26,8146174.903898542
2022-05-27,8146174.903898542
2022-05-30,8146174.903898542
2022-05-31,8146174.903898542
2022-06-02,8146174.903898542
2022-06-03,8146174.903898542
2022-06-07,8146174.903898542
2022-06-08,8146174.903898542
2022-06-09,8146174.903898542
2022-06-10,8146174.903898542
2022-06-13,8146174.903898542
2022-06-14,8197837.540313542
2022-06-15,8098567.150906542
2022-06-16,8236269.896015846
2022-06-17,8138598.188467871
2022-06-20,7749977.761303371
2022-06-21,7827236.226047826
2022-06-22,7827236.226047826
