code,name,board,close,score,stop_pct,target_pct,max_hold,signal_date,regime,alloc_krw,shares,stop_price,target_price,ret5d
128940,한미약품,KOSPI,461500.0,0.2609289617486339,0.03,0.15,7,2026-07-03,STRONG_BULL,2000000.0,4,447655,530725,0.2609289617486339
090430,아모레퍼시픽,KOSPI,121200.0,0.24948453608247423,0.03,0.15,7,2026-07-03,STRONG_BULL,2000000.0,16,117564,139380,0.24948453608247423
071050,한국금융지주,KOSPI,242000.0,0.20999999999999996,0.03,0.15,7,2026-07-03,STRONG_BULL,2000000.0,8,234740,278300,0.20999999999999996
257720,실리콘투,KOSDAQ,36100.0,0.1875,0.03,0.15,7,2026-07-03,STRONG_BULL,2000000.0,55,35017,41515,0.1875
138930,BNK금융지주,KOSPI,18780.0,0.18261964735516378,0.03,0.15,7,2026-07-03,STRONG_BULL,2000000.0,106,18217,21597,0.18261964735516378
