code,entry_date,exit_date,entry_price,exit_price,shares,pnl_krw,pnl_pct,hold_days,reason
180640,2014-06-09,2014-06-16,26997.0,25107.21,73,-145624.6274293065,-0.07380694743940253,5,stop
086280,2014-06-09,2014-06-17,138053.0,128389.29,14,-142813.85586068314,-0.07380694743940264,6,stop
000660,2014-06-09,2014-06-23,47000.0,48900.0,42,71474.89880999993,0.03616655845832106,10,time
161390,2014-06-09,2014-06-23,63000.0,61700.0,31,-48184.9781849999,-0.024643943625382025,10,time
021240,2014-06-09,2014-06-23,84500.0,83700.0,23,-26310.607579999836,-0.013522192539008548,10,time
067310,2014-06-16,2014-06-30,4915.0,5485.0,415,227493.43777750013,0.11140329544074579,10,time
051910,2014-06-17,2014-07-01,288500.0,294000.0,6,25808.73014999996,0.014892594073221188,10,time
000250,2014-07-01,2014-07-08,8060.0,9672.0,218,343179.1428051994,0.19508780975560924,5,target
095610,2014-06-25,2014-07-09,8970.0,10050.0,220,228812.15544000035,0.11581498402488655,10,time
010130,2014-06-25,2014-07-09,391000.0,411000.0,5,91693.21400000015,0.04684801749692147,10,time
024110,2014-06-25,2014-07-09,13500.0,13050.0,146,-73583.86531499983,-0.03729037547464775,10,time
058470,2014-06-30,2014-07-14,6166.0,7399.2,372,447997.72643687995,0.19508780975560946,10,target
000720,2014-07-08,2014-07-22,59837.0,60227.0,35,5026.919348500203,0.0023975343871838195,10,time
082920,2014-07-09,2014-07-23,3087.0,3201.0,664,67072.48518959992,0.0326843966709065,10,time
005490,2014-07-09,2014-07-23,303000.0,318000.0,6,82284.14789999998,0.04520881051233183,10,time
034220,2014-07-09,2014-07-23,30686.0,30224.0,66,-38702.094162600115,-0.01908758711753622,10,time
000250,2014-07-14,2014-07-28,9850.0,9650.0,304,-72892.40864000004,-0.024314943812044687,10,time
035720,2014-07-23,2014-07-29,26413.0,24564.09,75,-146377.88081058767,-0.07380694743940264,4,stop
180640,2014-07-23,2014-07-30,26752.0,24879.359999999997,74,-146279.8263435522,-0.07380694743940264,5,stop
098460,2014-07-22,2014-08-05,5060.0,5470.0,415,161042.5791124995,0.07660249001369945,10,time
047810,2014-07-23,2014-08-06,34200.0,35950.0,58,93071.58340500016,0.04686663646964351,10,time
138040,2014-08-05,2014-08-07,7677.0,7139.61,300,-170180.28864315012,-0.07380694743940264,2,stop
001440,2014-08-06,2014-08-07,53813.0,50046.09,38,-151100.97310783132,-0.07380694743940275,1,stop
047040,2014-07-28,2014-08-08,9580.0,8909.4,311,-220151.8598313704,-0.07380694743940275,9,stop
000720,2014-07-29,2014-08-12,63048.0,59643.0,29,-105947.01089715026,-0.05787888807927011,10,time
055550,2014-07-30,2014-08-13,51400.0,51200.0,35,-14352.025449999841,-0.007968614470051594,10,time
015760,2014-08-07,2014-08-21,44150.0,41059.5,46,-150066.9307478501,-0.07380694743940264,9,stop
066570,2014-08-07,2014-08-22,79400.0,74500.0,25,-130273.79087499995,-0.06555371718311376,10,time
017670,2014-08-08,2014-08-25,46239.0,47534.0,60,66101.13632699987,0.02379852413408501,10,time
090430,2014-08-12,2014-08-25,194049.0,232858.8,9,341101.2164157899,0.19508780975560946,8,target
043260,2014-08-13,2014-08-28,1270.0,1280.0,1412,6729.317366000032,0.003748291658254743,10,time
005490,2014-08-21,2014-09-04,347500.0,339500.0,5,-47002.7004999998,-0.027020835942375254,10,time
098460,2014-08-22,2014-09-05,5570.0,5480.0,358,-40297.07052099984,-0.020185338500786743,10,time
058610,2014-08-25,2014-09-11,7070.0,7160.0,348,21144.619721999392,0.008584243028072036,10,time
034220,2014-08-25,2014-09-11,31518.0,32535.0,78,69017.11171289999,0.028041698140712112,10,time
105560,2014-09-04,2014-09-15,43250.0,40222.5,39,-124637.05521637527,-0.07380694743940275,4,stop
006800,2014-08-28,2014-09-16,11485.0,11193.0,157,-53098.498434799956,-0.029413883718289235,10,time
032640,2014-09-05,2014-09-24,11950.0,12550.0,164,90078.25952000008,0.04591018217802656,10,time
005490,2014-09-11,2014-09-24,353000.0,328290.0,7,-182586.72799149947,-0.07380694743940241,9,stop
042700,2014-09-11,2014-09-25,3350.0,3240.0,748,-92306.70400599996,-0.03679489959995641,10,time
034220,2014-09-15,2014-09-29,32627.0,32628.0,49,-6503.0310530499555,-0.004062967871547363,10,time
005290,2014-09-16,2014-09-30,4040.0,3870.0,434,-80748.11282299994,-0.046000448895583856,10,time
005830,2014-09-25,2014-09-30,62300.0,57938.99999999999,39,-179534.9951440501,-0.07380694743940264,3,stop
180640,2014-09-24,2014-10-07,25334.0,23560.62,85,-159117.94180073473,-0.07380694743940241,8,stop
017670,2014-09-30,2014-10-07,51070.0,47495.1,38,-143398.93142208993,-0.07380694743940253,4,stop
028300,2014-09-24,2014-10-10,2484.0,2589.0,873,82507.68915434973,0.038004005453996514,10,time
003550,2014-09-29,2014-10-14,72266.0,67207.37999999999,22,-117477.08404319827,-0.07380694743940275,9,stop
047810,2014-09-30,2014-10-16,40650.0,39100.0,48,-82177.07291999971,-0.04206778676825873,10,time
000250,2014-11-11,2014-11-14,10300.0,10400.0,182,10463.859769999981,0.005575503354234623,3,time
028300,2014-11-18,2014-11-20,2817.0,3098.7000000000003,669,180178.361388135,0.0954971589426421,2,target
028300,2014-11-24,2014-11-25,2875.0,2788.75,668,-65315.7411992501,-0.03397068711421569,1,stop
028300,2014-11-27,2014-11-28,2819.0,3100.9,677,182462.41249868507,0.0954971589426421,1,target
028300,2015-03-11,2015-03-12,5012.0,5513.200000000001,388,185922.71646872023,0.09549715894264232,1,target
000990,2015-03-30,2015-04-02,6000.0,5820.0,330,-67339.3218299998,-0.03397068711421547,3,stop
010060,2015-04-02,2015-04-07,78353.0,83042.0,25,108851.75822374993,0.055506084618386575,3,time
039490,2015-04-07,2015-04-08,81200.0,78764.0,24,-66278.2173647997,-0.03397068711421547,1,stop
021240,2015-04-08,2015-04-09,101500.0,98455.0,19,-65587.81926725013,-0.03397068711421569,1,stop
028300,2015-04-07,2015-04-10,6562.0,7546.299999999999,303,289215.2713334544,0.14529248434912545,3,target
064760,2015-04-10,2015-04-13,14500.0,16675.0,160,337466.2546000001,0.1452924843491259,1,target
028300,2015-04-13,2015-04-14,7858.0,7622.26,338,-90330.05461503426,-0.03397068711421569,1,stop
196170,2015-04-14,2015-04-15,6376.0,6184.72,403,-87389.02673898824,-0.03397068711421569,1,stop
058470,2015-04-07,2015-04-16,8619.0,8870.0,230,49435.660339499824,0.024909006510060783,7,time
028050,2015-04-07,2015-04-16,26805.0,28987.0,74,152862.9176885998,0.07697601011583188,7,time
096770,2015-04-07,2015-04-16,102822.0,118245.29999999999,19,284172.4781806648,0.14529248434912567,7,target
064760,2015-04-15,2015-04-16,16650.0,16150.5,149,-84373.1093747248,-0.03397068711421547,1,stop
010170,2015-04-16,2015-04-17,1007.0,976.79,2186,-74865.74940556707,-0.03397068711421558,1,stop
051910,2015-04-16,2015-04-17,277000.0,268690.0,7,-65944.92173149996,-0.03397068711421558,1,stop
034020,2015-04-16,2015-04-17,24710.0,23968.7,89,-74793.9207956153,-0.03397068711421569,1,stop
009540,2015-04-09,2015-04-20,124452.0,129904.0,15,73888.47067500022,0.039535234725655455,7,time
016360,2015-04-16,2015-04-20,64697.0,62756.09,34,-74811.19775293348,-0.0339706871142158,2,stop
068270,2015-04-17,2015-04-20,65680.0,63709.6,32,-71480.35002496,-0.03397068711421558,1,stop
024110,2015-04-17,2015-04-20,15150.0,14695.5,140,-72134.69777849945,-0.03397068711421536,1,stop
005830,2015-04-20,2015-04-21,52700.0,51119.0,38,-68107.94237209996,-0.03397068711421558,1,stop
000100,2015-04-20,2015-04-22,31718.0,30766.46,64,-69038.17728659208,-0.03397068711421558,2,stop
128940,2015-04-21,2015-04-22,293880.0,285063.6,6,-59968.72696788004,-0.03397068711421558,1,stop
141080,2015-04-22,2015-04-23,13262.0,12864.14,147,-66302.500332369,-0.03397068711421558,1,stop
009830,2015-04-22,2015-04-23,22130.0,21466.1,88,-66231.96409324021,-0.03397068711421569,1,stop
064760,2015-04-20,2015-04-24,17400.0,16878.0,117,-69237.06635430013,-0.03397068711421569,4,stop
032820,2015-04-23,2015-04-24,705.0,683.85,2678,-64210.08395041502,-0.03397068711421558,1,stop
078600,2015-04-17,2015-04-27,6330.0,6140.099999999999,336,-72334.67515848018,-0.03397068711421569,6,stop
000990,2015-04-24,2015-04-27,7710.0,7478.7,245,-64242.73331857496,-0.03397068711421558,1,stop
039030,2015-04-24,2015-04-27,116900.0,113393.0,16,-63611.85229840013,-0.03397068711421569,1,stop
196170,2015-04-20,2015-04-28,6195.0,6009.15,330,-69527.84978947509,-0.03397068711421558,6,stop
009830,2015-04-27,2015-04-28,22613.0,21934.61,87,-66908.45219956362,-0.03397068711421569,1,stop
128940,2015-04-24,2015-04-30,274556.0,315739.39999999997,6,239620.82327057957,0.14529248434912567,4,target
078930,2015-04-27,2015-04-30,50100.0,48597.0,39,-66451.66713314992,-0.03397068711421558,3,stop
036570,2015-04-28,2015-04-30,212000.0,205640.0,9,-64890.61921800021,-0.03397068711421569,2,stop
066970,2015-04-28,2015-05-04,7981.0,7741.57,246,-66772.2431167711,-0.03397068711421569,3,stop
000990,2015-04-30,2015-05-04,8400.0,8148.0,225,-64278.44356499985,-0.03397068711421547,1,stop
095340,2015-04-30,2015-05-04,39459.0,38275.229999999996,47,-63073.57985062059,-0.03397068711421558,1,stop
067310,2015-04-30,2015-05-04,7325.0,7105.25,258,-64273.34210122493,-0.03397068711421558,1,stop
