code,name,board,close,score,stop_pct,target_pct,max_hold,signal_date,regime,alloc_krw,shares,stop_price,target_price,ret5d
089970,브이엠,KOSDAQ,97000.0,0.42647058823529416,0.03,0.15,7,2026-06-12,STRONG_BULL,2000000.0,20,94090,111550,0.42647058823529416
403870,HPSP,KOSDAQ,71500.0,0.4214711729622267,0.03,0.15,7,2026-06-12,STRONG_BULL,2000000.0,27,69355,82225,0.4214711729622267
240810,원익IPS,KOSDAQ,183300.0,0.3813112283345892,0.03,0.15,7,2026-06-12,STRONG_BULL,2000000.0,10,177801,210795,0.3813112283345892
319660,피에스케이,KOSDAQ,169900.0,0.3430830039525692,0.03,0.15,7,2026-06-12,STRONG_BULL,2000000.0,11,164803,195385,0.3430830039525692
131290,티에스이,KOSDAQ,270500.0,0.3131067961165048,0.03,0.15,7,2026-06-12,STRONG_BULL,2000000.0,7,262385,311075,0.3131067961165048
