code,name,board,close,score,stop_pct,target_pct,max_hold,signal_date,regime,alloc_krw,shares,stop_price,target_price,ret5d
031980,피에스케이홀딩스,KOSDAQ,160000.0,0.36170212765957444,0.03,0.15,7,2026-06-30,STRONG_BULL,2000000.0,12,155200,184000,0.36170212765957444
095610,테스,KOSDAQ,208000.0,0.3189600507292327,0.03,0.15,7,2026-06-30,STRONG_BULL,2000000.0,9,201760,239200,0.3189600507292327
214450,파마리서치,KOSDAQ,363000.0,0.2964285714285715,0.03,0.15,7,2026-06-30,STRONG_BULL,2000000.0,5,352110,417450,0.2964285714285715
226950,올릭스,KOSDAQ,155600.0,0.28065843621399167,0.03,0.15,7,2026-06-30,STRONG_BULL,2000000.0,12,150932,178940,0.28065843621399167
222800,심텍,KOSDAQ,148700.0,0.23402489626556022,0.03,0.15,7,2026-06-30,STRONG_BULL,2000000.0,13,144239,171005,0.23402489626556022
