code,entry_date,exit_date,entry_price,exit_price,shares,pnl_krw,pnl_pct,hold_days,reason
180640,2014-06-09,2014-06-16,26997.0,25107.21,73,-145624.6274293065,-0.07380694743940253,5,stop
000660,2014-06-09,2014-06-23,47000.0,48900.0,42,71474.89880999993,0.03616655845832106,10,time
161390,2014-06-09,2014-06-23,63000.0,61700.0,31,-48184.9781849999,-0.024643943625382025,10,time
006400,2014-06-09,2014-06-23,166924.0,164967.0,11,-28988.504632450175,-0.01576939848896486,10,time
003550,2014-06-10,2014-06-24,59513.0,60742.0,37,36314.78478815034,0.01647292384542376,10,time
064760,2014-06-25,2014-06-27,10900.0,10137.0,183,-147392.0462665502,-0.07380694743940264,2,stop
067310,2014-06-16,2014-06-30,4915.0,5485.0,382,209403.5981470002,0.11140329544074579,10,time
000250,2014-07-01,2014-07-08,8060.0,9672.0,260,409296.2253639996,0.19508780975560946,5,target
095610,2014-06-25,2014-07-09,8970.0,10050.0,222,230892.26594400033,0.11581498402488655,10,time
010130,2014-06-25,2014-07-09,391000.0,411000.0,5,91693.21400000015,0.04684801749692147,10,time
095340,2014-06-27,2014-07-10,15037.0,18044.399999999998,129,378861.3127328695,0.19508780975560924,9,target
058470,2014-06-27,2014-07-11,6247.0,7098.0,312,256741.60326360003,0.13157425879693152,10,time
000720,2014-07-08,2014-07-22,59837.0,60227.0,41,5888.676951099653,0.0023975343871835975,10,time
064760,2014-07-11,2014-07-22,11600.0,10788.0,195,-167143.33416299988,-0.07380694743940253,7,stop
034220,2014-07-09,2014-07-23,30686.0,30224.0,70,-41047.6756269997,-0.019087587117535998,10,time
021240,2014-07-10,2014-07-24,91000.0,92100.0,24,17371.702680000104,0.007944938447725702,10,time
082920,2014-07-10,2014-07-24,3188.0,3241.0,704,28004.19899199996,0.01246329763120313,10,time
035720,2014-07-23,2014-07-29,26413.0,24564.09,80,-156136.4061979598,-0.07380694743940253,4,stop
047040,2014-07-29,2014-08-04,10250.0,9532.5,195,-147691.30820437474,-0.07380694743940241,4,stop
006800,2014-07-22,2014-08-05,9392.0,10317.0,242,213875.42776269978,0.09399142295292306,10,time
005940,2014-07-22,2014-08-05,10350.0,11150.0,220,166149.54180000024,0.07288478895129202,10,time
000720,2014-07-24,2014-08-07,61394.0,60227.0,36,-50945.92259219987,-0.023024053407076916,10,time
071050,2014-07-24,2014-08-07,44500.0,46700.0,50,100557.21950000012,0.04514233549788327,10,time
005830,2014-08-04,2014-08-19,59400.0,60900.0,31,38816.49019499961,0.021055662375373263,10,time
034730,2014-08-05,2014-08-20,185500.0,222600.0,13,470995.3461849997,0.19508780975560946,10,target
000270,2014-08-05,2014-08-20,61500.0,60500.0,40,-49963.64999999991,-0.020287093628531427,10,time
015760,2014-08-07,2014-08-21,44150.0,41059.5,51,-166378.55365522532,-0.07380694743940275,9,stop
066570,2014-08-07,2014-08-22,79400.0,74500.0,28,-145906.64577999967,-0.06555371718311365,10,time
095340,2014-08-26,2014-09-01,22589.0,21007.769999999997,104,-173590.8402486439,-0.07380694743940253,4,stop
086280,2014-08-20,2014-09-03,157061.0,151810.0,15,-88187.8076947499,-0.03738950472003921,10,time
032830,2014-08-20,2014-09-03,108500.0,109000.0,22,1185.168050000444,0.0004959390427148325,10,time
005490,2014-08-21,2014-09-04,347500.0,339500.0,6,-56403.240600000136,-0.027020835942375476,10,time
039030,2014-08-21,2014-09-04,74400.0,80500.0,30,173313.3244500002,0.07756013312417775,10,time
058610,2014-09-01,2014-09-12,7420.0,6900.599999999999,294,-161193.56348802056,-0.07380694743940286,6,stop
105560,2014-09-04,2014-09-15,43250.0,40222.5,52,-166182.7402885002,-0.07380694743940264,4,stop
032820,2014-09-16,2014-09-18,570.0,530.0999999999999,4090,-172264.03843245003,-0.07380694743940264,2,stop
017670,2014-09-03,2014-09-22,48482.0,51243.0,48,122600.23207439994,0.05262235873290955,10,time
032640,2014-09-04,2014-09-23,11850.0,12850.0,190,180212.77320000017,0.07994925143175702,10,time
047810,2014-09-04,2014-09-23,38000.0,40850.0,59,158466.12099250033,0.07059949623940032,10,time
005490,2014-09-12,2014-09-23,359000.0,333870.0,5,-132635.8465175,-0.07380694743940253,7,stop
180640,2014-09-22,2014-09-24,28513.0,26517.089999999997,86,-181191.50233470742,-0.07380694743940275,2,stop
000720,2014-09-19,2014-09-29,63340.0,58906.2,34,-159130.50341293984,-0.07380694743940253,6,stop
030200,2014-09-24,2014-09-30,36700.0,34131.0,60,-162709.82397300005,-0.07380694743940264,4,stop
034220,2014-09-29,2014-10-01,32859.0,30558.87,64,-155392.7587554243,-0.07380694743940275,2,stop
028300,2014-09-23,2014-10-08,2383.0,2601.0,908,188492.91356599983,0.08701335612475192,10,time
003550,2014-09-23,2014-10-08,69621.0,69905.0,31,-66.89888040022925,-3.096119267320674e-05,10,time
034730,2014-09-24,2014-10-10,234500.0,240000.0,9,40704.820424999576,0.01926465650798237,10,time
000250,2014-11-11,2014-11-14,10300.0,10400.0,207,11901.203145000618,0.005575503354234845,3,time
028300,2014-11-18,2014-11-20,2817.0,3098.7000000000003,758,204148.2779255705,0.09549715894264232,2,target
028300,2014-11-24,2014-11-25,2875.0,2788.75,757,-74017.98815543763,-0.03397068711421569,1,stop
028300,2014-11-27,2014-11-28,2819.0,3100.9,767,206718.86320013506,0.0954971589426421,1,target
028300,2015-03-11,2015-03-12,5012.0,5513.200000000001,439,210361.0116746598,0.0954971589426421,1,target
000990,2015-03-30,2015-04-02,6000.0,5820.0,374,-76317.89807399921,-0.03397068711421525,3,stop
010060,2015-04-02,2015-04-07,78353.0,83042.0,28,121913.96921060001,0.055506084618386575,3,time
039490,2015-04-07,2015-04-08,81200.0,78764.0,27,-74562.99453540007,-0.03397068711421558,1,stop
021240,2015-04-08,2015-04-09,101500.0,98455.0,22,-75943.79073050013,-0.03397068711421569,1,stop
028300,2015-04-07,2015-04-10,6562.0,7546.299999999999,343,327395.5051728543,0.14529248434912545,3,target
064760,2015-04-10,2015-04-13,14500.0,16675.0,184,388086.1927900007,0.14529248434912612,1,target
