regime,strategy,CAGR,Sharpe,MDD,PF,N_trades,WinRate,Final
STRONG_BULL,"NH52(v=1.2,s=0.05,tg=0.15,h=7)",-0.013747831484656303,-0.027623862699463302,-0.3809965596056337,0.9799846157941248,459,0.35294117647058826,0.8607966134278707
STRONG_BULL,"NH52(v=1.2,s=0.05,tg=0.15,h=10)",-0.04451316915109238,-0.26829032507230344,-0.4749888459895767,0.8570089042873937,405,0.3037037037037037,0.6107579953225724
STRONG_BULL,"NH52(v=1.2,s=0.05,tg=0.2,h=7)",-0.029458068091363754,-0.14575846041478943,-0.4383289433489467,0.9134520638221312,432,0.3333333333333333,0.7234162911046097
STRONG_BULL,"NH52(v=1.2,s=0.05,tg=0.2,h=10)",-0.04960906866329262,-0.3157919062793027,-0.5015701139830745,0.8219479871170525,382,0.2879581151832461,0.5763967326866009
STRONG_BULL,"NH52(v=1.2,s=0.07,tg=0.15,h=7)",-0.015599911915861853,-0.04624666964807706,-0.35238690576197795,0.9735559312279893,393,0.40458015267175573,0.843453598271709
STRONG_BULL,"NH52(v=1.2,s=0.07,tg=0.15,h=10)",-0.012704513226701741,-0.033659205583302924,-0.3708130178490232,0.9872233809397832,340,0.38235294117647056,0.8707082292518019
STRONG_BULL,"NH52(v=1.2,s=0.07,tg=0.2,h=7)",-0.024725201237842054,-0.11727354323737202,-0.4159215269608182,0.9245023732031425,369,0.3956639566395664,0.7625441716016842
STRONG_BULL,"NH52(v=1.2,s=0.07,tg=0.2,h=10)",-0.05032378699425366,-0.3524377199489821,-0.5161391137214848,0.8266094872324402,323,0.34365325077399383,0.5717203930075748
STRONG_BULL,"NH52(v=1.5,s=0.05,tg=0.15,h=7)",-0.021967293516344855,-0.10393060900359503,-0.47017808655781546,0.9408228128646666,431,0.3433874709976798,0.7862206609315844
STRONG_BULL,"NH52(v=1.5,s=0.05,tg=0.15,h=10)",-0.041598882168711215,-0.264652539778114,-0.5106596447786096,0.8566566900178471,385,0.3116883116883117,0.631234317878754
STRONG_BULL,"NH52(v=1.5,s=0.05,tg=0.2,h=7)",-0.0023613786863572184,0.04945550386886958,-0.34499830406541243,1.0151059816691568,410,0.34146341463414637,0.9747251768721944
STRONG_BULL,"NH52(v=1.5,s=0.05,tg=0.2,h=10)",-0.02019415749900444,-0.09290029934398128,-0.4923745701612595,0.9381374033874104,356,0.31741573033707865,0.8017932903918633
STRONG_BULL,"NH52(v=1.5,s=0.07,tg=0.15,h=7)",-0.005726414863806983,0.01973602961508231,-0.3601015183918095,1.0068257066009143,372,0.41397849462365593,0.939709039979456
STRONG_BULL,"NH52(v=1.5,s=0.07,tg=0.15,h=10)",-0.01916053677437568,-0.09354115415758643,-0.4620062560213273,0.9551810392196675,318,0.39308176100628933,0.8109997446564112
STRONG_BULL,"NH52(v=1.5,s=0.07,tg=0.2,h=7)",0.007756353346229261,0.1266646733834674,-0.375804726993447,1.0615343936487949,352,0.4034090909090909,1.087262751891084
STRONG_BULL,"NH52(v=1.5,s=0.07,tg=0.2,h=10)",-0.0017533156789965032,0.049528051117224865,-0.40322973391496064,1.0268042088545566,300,0.38666666666666666,0.9811774826525569
