code,name,board,close,score,stop_pct,target_pct,max_hold,signal_date,regime,alloc_krw,shares,stop_price,target_price,ret5d
096770,SK이노베이션,KOSPI,116900.0,0.1360544217687074,0.03,0.15,7,2026-07-20,STRONG_BULL,2000000.0,17,113393,134435,0.1360544217687074
010950,S-Oil,KOSPI,146700.0,0.11052233156699476,0.03,0.15,7,2026-07-20,STRONG_BULL,2000000.0,13,142299,168705,0.11052233156699476
