code,name,board,close,score,stop_pct,target_pct,max_hold,signal_date,regime,alloc_krw,shares,stop_price,target_price,ret5d
222800,심텍,KOSDAQ,157300.0,0.33644859813084116,0.03,0.15,7,2026-07-01,STRONG_BULL,2000000.0,12,152581,180895,0.33644859813084116
036930,주성엔지니어링,KOSDAQ,242000.0,0.32675438596491224,0.03,0.15,7,2026-07-01,STRONG_BULL,2000000.0,8,234740,278300,0.32675438596491224
084370,유진테크,KOSDAQ,206500.0,0.27626699629171814,0.03,0.15,7,2026-07-01,STRONG_BULL,2000000.0,9,200305,237475,0.27626699629171814
007660,이수페타시스,KOSPI,132900.0,0.23858341099720404,0.03,0.15,7,2026-07-01,STRONG_BULL,2000000.0,15,128913,152835,0.23858341099720404
226950,올릭스,KOSDAQ,167000.0,0.20664739884393057,0.03,0.15,7,2026-07-01,STRONG_BULL,2000000.0,11,161990,192050,0.20664739884393057
