code,name,board,close,score,stop_pct,target_pct,max_hold,signal_date,regime,alloc_krw,shares,stop_price,target_price,ret5d
454910,두산로보틱스,KOSPI,140300.0,0.39741035856573714,0.03,0.15,7,2026-06-05,STRONG_BULL,2000000.0,14,136091,161345,0.39741035856573714
066570,LG전자,KOSPI,303000.0,0.34368070953436813,0.03,0.15,7,2026-06-05,STRONG_BULL,2000000.0,6,293910,348450,0.34368070953436813
043260,성호전자,KOSDAQ,48800.0,0.33515731874145005,0.03,0.15,7,2026-06-05,STRONG_BULL,2000000.0,40,47336,56120,0.33515731874145005
004170,신세계,KOSPI,650000.0,0.2476007677543186,0.03,0.15,7,2026-06-05,STRONG_BULL,2000000.0,3,630500,747500,0.2476007677543186
035420,NAVER,KOSPI,255500.0,0.24634146341463414,0.03,0.15,7,2026-06-05,STRONG_BULL,2000000.0,7,247835,293825,0.24634146341463414
